,RefId,ExecutableType,ObjectName,componentClassID,contactInfo,description,name,SqlTaskData,File_path
634,Package\SEQ - Rehire Event\SEQ - Update Parent Audit Log\SQL - Update ETLBatchOverride,Microsoft.ExecuteSQLTask,SQL - Update ETLBatchOverride,,,,,"UPDATE dbo.ETLBatchOverride
SET IsActive = 0
         , LastProcessedDate = ?
WHERE TaskName = 'BaseEmployeeRehireEventBN'
AND IsActive = 1",DataLakeHRISToBase_BaseEmployeeEventBN
635,Package\SEQ - Rehire Event\SEQ - Update Parent Audit Log\SQL - Update LastProcessed Date,Microsoft.ExecuteSQLTask,SQL - Update LastProcessed Date,,,,,"UPDATE dbo.ETLBatchControl
SET LastProcessedDate = ?
, Status = 'Success'
WHERE TableName = 'BaseEmployeeRehireEventBN';",DataLakeHRISToBase_BaseEmployeeEventBN
636,Package\SEQ - Termination Event,STOCK:SEQUENCE,SEQ - Termination Event,,,,,,DataLakeHRISToBase_BaseEmployeeEventBN
637,Package\SEQ - Termination Event\SEQ - Base Data Load,STOCK:SEQUENCE,SEQ - Base Data Load,,,,,,DataLakeHRISToBase_BaseEmployeeEventBN
638,Package\SEQ - Termination Event\SEQ - Base Data Load\Foreach Loop Container,STOCK:FOREACHLOOP,Foreach Loop Container,,,,,,DataLakeHRISToBase_BaseEmployeeEventBN
639,Package\SEQ - Termination Event\SEQ - Base Data Load\Foreach Loop Container\DFT - Load new records From B0 into BN,Microsoft.Pipeline,DFT - Load new records From B0 into BN,Microsoft.OLEDBDestination,OLE DB Destination;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;4,OLE DB Destination,DST - BaseBN Table,,DataLakeHRISToBase_BaseEmployeeEventBN
640,Package\SEQ - Termination Event\SEQ - Base Data Load\Foreach Loop Container\DFT - Load new records From B0 into BN,Microsoft.Pipeline,DFT - Load new records From B0 into BN,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",RC - Source Count,,DataLakeHRISToBase_BaseEmployeeEventBN
641,Package\SEQ - Termination Event\SEQ - Base Data Load\Foreach Loop Container\DFT - Load new records From B0 into BN,Microsoft.Pipeline,DFT - Load new records From B0 into BN,Microsoft.OLEDBSource,OLE DB Source;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;7,OLE DB Source,SRC - Base B0 table,,DataLakeHRISToBase_BaseEmployeeEventBN
642,Package\SEQ - Termination Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container,STOCK:FOREACHLOOP,Foreach Loop Container,,,,,,DataLakeHRISToBase_BaseEmployeeEventBN
643,Package\SEQ - Termination Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\DFT - Load new records From B0 into BN,Microsoft.Pipeline,DFT - Load new records From B0 into BN,Microsoft.OLEDBDestination,OLE DB Destination;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;4,OLE DB Destination,DST - BaseBN Table,,DataLakeHRISToBase_BaseEmployeeEventBN
644,Package\SEQ - Termination Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\DFT - Load new records From B0 into BN,Microsoft.Pipeline,DFT - Load new records From B0 into BN,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",RC - Source Count,,DataLakeHRISToBase_BaseEmployeeEventBN
645,Package\SEQ - Termination Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\DFT - Load new records From B0 into BN,Microsoft.Pipeline,DFT - Load new records From B0 into BN,Microsoft.OLEDBSource,OLE DB Source;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;7,OLE DB Source,SRC - Base B0 table,,DataLakeHRISToBase_BaseEmployeeEventBN
646,Package\SEQ - Termination Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\SQL -  Delete if exists,Microsoft.ExecuteSQLTask,SQL -  Delete if exists,,,,,"DECLARE @FiscalUpdateDate DATE = ?

    DELETE FROM dbo.BaseEmployeeEventBN WHERE FullDate =  @FiscalUpdateDate  and EventName='Termination';
  
    SELECT @@ROWCOUNT AS DeleteCount ;",DataLakeHRISToBase_BaseEmployeeEventBN
647,Package\SEQ - Termination Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\SQL - Begin Base Load Audit Log,Microsoft.ExecuteSQLTask,SQL - Begin Base Load Audit Log,,,,,"DECLARE @FiscalDate DATE = ?;
DECLARE @BatchSplitByName VARCHAR(20);



 BEGIN
  SET @BatchSplitByName = 'FiscalDate'
 END


EXECUTE [dbo].[spBeginAuditLog] ? OUTPUT, 'BaseEmployeeTerminationEventUpdates', ?,@BatchSplitByName, @FiscalDate;
GO",DataLakeHRISToBase_BaseEmployeeEventBN
648,Package\SEQ - Termination Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\SQL - End Landing Audit Log,Microsoft.ExecuteSQLTask,SQL - End Landing Audit Log,,,,,"EXECUTE [dbo].[spEndAuditLog] ?, ?, ?, ?, ?, ?, ?
GO",DataLakeHRISToBase_BaseEmployeeEventBN
649,Package\SEQ - Termination Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\SQL - Get Insert Count,Microsoft.ExecuteSQLTask,SQL - Get Insert Count,,,,,"SELECT COUNT(1) AS InsertCount 
FROM dbo.BaseEmployeeEventBN where Eventname='Termination'
 and Fulldate= ?;

/* Set source count to Insert + Delete */

SET ? = ? + ?;",DataLakeHRISToBase_BaseEmployeeEventBN
650,Package\SEQ - Termination Event\SEQ - Base Data Load\Foreach Loop Container\SQL -  Delete if exists,Microsoft.ExecuteSQLTask,SQL -  Delete if exists,,,,,"DECLARE @FiscalDate DATE = ?
DECLARE @CurrentDate DATE = ?

DECLARE @DeleteCount INT = ?;
DECLARE @ISOverride BIT = ?

IF @ISOverride = 1
	BEGIN
		DELETE FROM dbo.BaseEmployeeEventBN WHERE FullDate =  @FiscalDate and EventName='Termination';

		SET @DeleteCount = (SELECT @@ROWCOUNT );
		SELECT @DeleteCount AS DeleteCount;
	END 
ELSE 
	BEGIN
    
		
			   	 
		/* Delete if data exists before loading during the reload */
		
		IF (EXISTS ( SELECT 1 FROM dbo.BaseEmployeeEventBN WHERE FullDate = @FiscalDate and EventName='Termination'))
			BEGIN
				DELETE FROM dbo.BaseEmployeeEventBN WHERE FullDate =  @FiscalDate  and EventName='Termination';
		
				SET @DeleteCount = (SELECT @@ROWCOUNT);
			END
		ELSE 
				
		SET @DeleteCount = (SELECT @@ROWCOUNT);
		SELECT @DeleteCount AS DeleteCount;
	END",DataLakeHRISToBase_BaseEmployeeEventBN
651,Package\SEQ - Termination Event\SEQ - Base Data Load\Foreach Loop Container\SQL - Begin Base Load Audit Log,Microsoft.ExecuteSQLTask,SQL - Begin Base Load Audit Log,,,,,"DECLARE @FiscalDate DATE = ?;
DECLARE @BatchSplitByName VARCHAR(20);



	BEGIN
		SET @BatchSplitByName = 'FiscalDate'
	END


EXECUTE [dbo].[spBeginAuditLog] ? OUTPUT, 'BaseEmployeeTerminationEvent', ?,@BatchSplitByName, @FiscalDate;
GO",DataLakeHRISToBase_BaseEmployeeEventBN
652,Package\SEQ - Termination Event\SEQ - Base Data Load\Foreach Loop Container\SQL - End Landing Audit Log,Microsoft.ExecuteSQLTask,SQL - End Landing Audit Log,,,,,"EXECUTE [dbo].[spEndAuditLog] ?, ?, ?, ?, ?, ?, ?
GO",DataLakeHRISToBase_BaseEmployeeEventBN
653,Package\SEQ - Termination Event\SEQ - Base Data Load\Foreach Loop Container\SQL - Get Insert Count,Microsoft.ExecuteSQLTask,SQL - Get Insert Count,,,,,"SELECT COUNT(1) AS InsertCount 
FROM dbo.BaseEmployeeEventBN
WHERE InsertAuditID = ?;

/* Set source count to Insert + Delete */

SET ? = ? + ?;",DataLakeHRISToBase_BaseEmployeeEventBN
654,Package\SEQ - Termination Event\SEQ - Base Data Load\Foreach Loop Container\SQL - Get List of days to Process Updates,Microsoft.ExecuteSQLTask,SQL - Get List of days to Process Updates,,,,,"SELECT DISTINCT  actual_termination_date  FROM  HR_Base.dbo.PER_PERIODS_OF_SERVICE_B0 with (nolock) WHERE person_id in (
SELECT DISTINCT person_id  FROM  HR_Base.dbo.PER_PERIODS_OF_SERVICE_B0History with (nolock) WHERE CONVERT(date, SWITCHOFFSET(BaseUTCEndDate, DATEPART(TZOFFSET, 
BaseUTCEndDate AT TIME ZONE 'Pacific Standard Time')))=CAST(? as date) ) and  actual_termination_date is not null and actual_termination_date>=DATEADD(YEAR,-7,format(GETDATE(),'yyyy'))
UNION
SELECT DISTINCT actual_termination_date FROM  HR_Base.dbo.PER_PERIODS_OF_SERVICE_B0History with (nolock) WHERE CONVERT(date, SWITCHOFFSET(BaseUTCEndDate, DATEPART(TZOFFSET, 
BaseUTCEndDate AT TIME ZONE 'Pacific Standard Time')))=CAST(? as date) and  actual_termination_date is not null and actual_termination_date>=DATEADD(YEAR,-7,format(GETDATE(),'yyyy'))
UNION
 select distinct ActualTerminationDate From PerPeriodsB10 with (nolock) where ActualTerminationDate is not null and  PersonID in (
select PersonID From PerPeriodsB10
except 
select PersonID from BaseEmployeeEventBN with (nolock) where EventName='Termination' )",DataLakeHRISToBase_BaseEmployeeEventBN
655,Package\SEQ - Termination Event\SEQ - Get List of FiscalDates to process,STOCK:SEQUENCE,SEQ - Get List of FiscalDates to process,,,,,,DataLakeHRISToBase_BaseEmployeeEventBN
656,Package\SEQ - Termination Event\SEQ - Get List of FiscalDates to process\SQL - Get LastFiscalDate processed Successfully,Microsoft.ExecuteSQLTask,SQL - Get LastFiscalDate processed Successfully,,,,,"/* Get Last Fiscal Date processed successfully from AuditLog */

DECLARE @LastProcessedFiscalDate DATE;
DECLARE @FullDate DATE = (SELECT MAX(FullDate) FROM dbo.BaseEmployeeEventBN(NOLOCK) WHERE EventName='Termination');

WITH LatestJobAuditByTaskName AS (
   SELECT TaskName, MAX(AuditId) AS LatestJobAudit
      FROM dbo.AuditLog (NOLOCK)
      WHERE (StatusCode = 1) AND (TaskName = 'BaseEmployeeTerminationEvent') AND IsOverride = 0
      GROUP BY TaskName)

SELECT @LastProcessedFiscalDate = CAST(ja.BatchSplitByValue  AS DATE) 
   FROM dbo.AuditLog (NOLOCK) AS ja 
      INNER JOIN LatestJobAuditByTaskName AS lja ON lja.LatestJobAudit = ja.AuditId ;

SELECT CASE WHEN @FullDate IS NULL THEN ?
		ELSE ISNULL(@LastProcessedFiscalDate, '1900-01-01') 
	   END AS LastProcessedFiscalDate;	 ",DataLakeHRISToBase_BaseEmployeeEventBN
657,Package\SEQ - Termination Event\SEQ - Get List of FiscalDates to process\SQL - Get LastFiscalDate processed Successfully during Override,Microsoft.ExecuteSQLTask,SQL - Get LastFiscalDate processed Successfully during Override,,,,,"/* Get Last Fiscal Date processed successfully from AuditLog for override only */

DECLARE @BatchOverrideID BIGINT = ?;
DECLARE @NewExecutionID VARCHAR(300) = ?;
DECLARE @ExecutionIDS TABLE (ExecutionID VARCHAR(300));
DECLARE @LastProcessedFiscalDate DATE;

IF NOT EXISTS (SELECT 1 FROM dbo.ETLBatchOverrideExecutions WHERE BatchOverrideID = @BatchOverrideID)
BEGIN 
	INSERT INTO dbo.ETLBatchOverrideExecutions (BatchOverrideID, ExecutionID) VALUES(@BatchOverrideID, @NewExecutionID )
END 
ELSE
	INSERT INTO @ExecutionIDS 
SELECT COALESCE(ExecutionID, '' )ExecutionID FROM dbo.ETLBatchOverrideExecutions WHERE BatchOverrideID = @BatchOverrideID;

WITH LatestJobAuditByTaskName AS (
SELECT TaskName, MAX(AuditId) AS LatestJobAudit
FROM dbo.AuditLog (NOLOCK)a
JOIN @ExecutionIDS e ON a.ExecutionID = e.ExecutionID
WHERE (StatusCode = 1) AND (TaskName = 'BaseEmployeeTerminationEventBN') AND IsOverride = 1 
      GROUP BY TaskName)



SELECT @LastProcessedFiscalDate = CAST(ja.BatchSplitByValue  AS DATE) 
   FROM dbo.AuditLog (NOLOCK) AS ja 
      INNER JOIN LatestJobAuditByTaskName AS lja ON lja.LatestJobAudit = ja.AuditId ;

SELECT ISNULL(@LastProcessedFiscalDate, '1900-01-01') AS LastProcessedFiscalDate
",DataLakeHRISToBase_BaseEmployeeEventBN
658,Package\SEQ - Termination Event\SEQ - Get List of FiscalDates to process\SQL - Get List of days to Process,Microsoft.ExecuteSQLTask,SQL - Get List of days to Process,,,,,"DECLARE @StartDate DATE = (SELECT CASE WHEN FullDate > FiscalWeekStartDate THEN DATEADD(DAY, 7, FiscalWeekStartDate)
									   ELSE FiscalWeekStartDate 
								  END AS FiscalWeekStartDate
						   FROM dbo.DimDate WHERE FullDate = ?)
DECLARE @CurrentDate DATE = CAST(? AS DATE);
DECLARE @LastProcessedFiscalDate DATE = CAST(NULLIF(?, '1900-01-01') AS DATE);


IF (@LastProcessedFiscalDate IS NULL) 
	BEGIN
		SELECT DISTINCT FullDate
		FROM dbo.DimDate
		WHERE FullDate BETWEEN  @StartDate AND @CurrentDate
		UNION 
		SELECT @CurrentDate AS FullDate
		ORDER BY FullDate

	END
ELSE 
	BEGIN
		SELECT DISTINCT FullDate
		FROM dbo.DimDate
		WHERE (FullDate BETWEEN  @StartDate AND @CurrentDate)
		AND FullDate > @LastProcessedFiscalDate
		UNION 
		SELECT @CurrentDate AS FullDate
		ORDER BY FullDate
	END",DataLakeHRISToBase_BaseEmployeeEventBN
659,Package\SEQ - Termination Event\SEQ - Get List of FiscalDates to process\SQL - Get List of days to Process for override,Microsoft.ExecuteSQLTask,SQL - Get List of days to Process for override,,,,,"DECLARE @OverrideStartDate DATE = ?;
DECLARE @OverrideEndDate DATE = ?;
DECLARE @LastProcessedFiscalDate DATE = CAST(NULLIF(?, '1900-01-01') AS DATE); 
DECLARE @CurrentDate DATE = CAST(? AS DATE);
DECLARE @Weekday VARCHAR(15) = (SELECT DATENAME(WEEKDAY, @OverrideEndDate));
DECLARE @FiscalWeekStartDate DATE = (SELECT FiscalWeekStartDate FROM dbo.DimDate WHERE FullDate = @CurrentDate)

IF (@Weekday <> 'Sunday' AND @OverrideEndDate > @FiscalWeekStartDate)
 BEGIN
  IF (@LastProcessedFiscalDate IS NULL)
   BEGIN
    SELECT DISTINCT FullDate 
    FROM dbo.DimDate
    WHERE FullDate  BETWEEN @OverrideStartDate AND @OverrideEndDate
    UNION 
    SELECT @CurrentDate AS FullDate 
    ORDER BY FullDate 
   END
  ELSE 
   BEGIN
    SELECT DISTINCT FullDate 
    FROM dbo.DimDate
    WHERE (FullDate  BETWEEN @OverrideStartDate AND @OverrideEndDate)
    AND FullDate > @LastProcessedFiscalDate
    UNION 
    SELECT @CurrentDate AS FullDate 
    ORDER BY FullDate 
   END
 END 
ELSE 
 BEGIN
  IF (@LastProcessedFiscalDate IS NULL)
   BEGIN
    SELECT DISTINCT FullDate 
    FROM dbo.DimDate
    WHERE FullDate BETWEEN @OverrideStartDate AND @OverrideEndDate
   END
  ELSE 
   BEGIN
    SELECT DISTINCT FullDate 
    FROM dbo.DimDate
    WHERE (FullDate  BETWEEN @OverrideStartDate AND @OverrideEndDate)
    AND FullDate > @LastProcessedFiscalDate
    ORDER BY FullDate 
   END
 END ",DataLakeHRISToBase_BaseEmployeeEventBN
660,Package\SEQ - Termination Event\SEQ - Get List of FiscalDates to process\SQL - Get LoadStartDate,Microsoft.ExecuteSQLTask,SQL - Get LoadStartDate,,,,,"IF NOT EXISTS (SELECT 1 FROM dbo.ETLBatchControl WHERE TableName = 'BaseEmployeeTerminationEventBN')
 BEGIN
  INSERT INTO dbo.ETLBatchControl (TableName,LastProcessedDate) VALUES ('BaseEmployeeTerminationEventBN',?)
 END


DECLARE @LastProcessedDate DATETIME = (SELECT LastProcessedDate FROM dbo.ETLBatchControl WHERE TableName = 'BaseEmployeeTerminationEventBN');
DECLARE @BaseCreatedDate DATETIME = (SELECT MAX(BaseCreatedDate) FROM dbo.BaseEmployeeEventBN where eventname='Termination') ;

IF @LastProcessedDate IS NULL OR @BaseCreatedDate IS NULL
SET @LastProcessedDate = ?;

SELECT @LastProcessedDate AS LoadStartDate;",DataLakeHRISToBase_BaseEmployeeEventBN
661,Package\SEQ - Termination Event\SEQ - Get List of FiscalDates to process\SQL - Get Start End Date while Overriding Batch,Microsoft.ExecuteSQLTask,SQL - Get Start End Date while Overriding Batch,,,,,"DECLARE @OverrideStartDate DATE;
DECLARE @OverrideEndDate DATE;
DECLARE @BatchOverrideID BIGINT;
DECLARE @IsOverride BIT;
DECLARE @PackageName VARCHAR(50) = 'BaseEmployeeTerminationEventBN';

IF EXISTS
(
    SELECT 1
    FROM dbo.ETLBatchOverride
    WHERE TaskName = @PackageName
          AND IsActive = 1
)
BEGIN
    SELECT TOP 1
           @BatchOverrideID = BatchOverrideID,
           @OverrideStartDate = OverrideStartDate,
           @OverrideEndDate = OverrideEndDate
    FROM dbo.ETLBatchOverride
    WHERE TaskName = @PackageName
          AND IsActive = 1
    ORDER BY CreatedDate DESC;
    SET @IsOverride = 1;
END;
ELSE
BEGIN
    SET @OverrideStartDate =
    (
        SELECT LastProcessedDate
        FROM dbo.ETLBatchControl
        WHERE TableName = @PackageName
    );
    SET @OverrideEndDate = GETDATE();
    SET @IsOverride = 0;
END;
SELECT @BatchOverrideID AS BatchOverrideID,
       @OverrideStartDate AS OverrideStartDate,
       @OverrideEndDate AS OverrideEndDate,
       @IsOverride AS IsOverride;
",DataLakeHRISToBase_BaseEmployeeEventBN
662,Package\SEQ - Termination Event\SEQ - Update Parent Audit Log,STOCK:SEQUENCE,SEQ - Update Parent Audit Log,,,,,,DataLakeHRISToBase_BaseEmployeeEventBN
663,Package\SEQ - Termination Event\SEQ - Update Parent Audit Log\SQL - Update ETLBatchOverride,Microsoft.ExecuteSQLTask,SQL - Update ETLBatchOverride,,,,,"UPDATE dbo.ETLBatchOverride
SET IsActive = 0
         , LastProcessedDate = ?
WHERE TaskName = 'BaseEmployeeTerminationEventBN'
AND IsActive = 1",DataLakeHRISToBase_BaseEmployeeEventBN
664,Package\SEQ - Termination Event\SEQ - Update Parent Audit Log\SQL - Update LastProcessed Date,Microsoft.ExecuteSQLTask,SQL - Update LastProcessed Date,,,,,"UPDATE dbo.ETLBatchControl
SET LastProcessedDate = ?
, Status = 'Success'
WHERE TableName = 'BaseEmployeeTerminationEventBN';",DataLakeHRISToBase_BaseEmployeeEventBN
665,Package\SQL -  Get Min Date From Base B0 Tables,Microsoft.ExecuteSQLTask,SQL -  Get Min Date From Base B0 Tables,,,,,"With MinDateOfBaseTables
As (
Select Min(effective_end_date) as MinDate From PER_ALL_ASSIGNMENTS_F_B0 -- 2016-01-01
Union
Select Min(effective_end_date) From PER_ALL_PEOPLE_F_B0 -- 2016-01-01
Union
Select Min(actual_termination_date ) From PER_PERIODS_OF_SERVICE_B0 -- 2016-01-01
) Select Min(MinDate) as [MinDateOfBaseTables] From MinDateOfBaseTables",DataLakeHRISToBase_BaseEmployeeEventBN
666,Package,Microsoft.Package,DataLakeHRISToBaseParent,,,,,,DataLakeHRISToBase_DataLakeHRISToBaseParent
667,Package\Parfallel Execution - I,STOCK:SEQUENCE,Parfallel Execution - I,,,,,,DataLakeHRISToBase_DataLakeHRISToBaseParent
668,Package\Parfallel Execution - I\FND_FLEX_VALUES_B0,Microsoft.ExecutePackageTask,FND_FLEX_VALUES_B0,,,,,,DataLakeHRISToBase_DataLakeHRISToBaseParent
669,Package\Parfallel Execution - I\FND_FLEX_VALUES_TL_B0,Microsoft.ExecutePackageTask,FND_FLEX_VALUES_TL_B0,,,,,,DataLakeHRISToBase_DataLakeHRISToBaseParent
670,Package\Parfallel Execution - I\FND_FLEX_VALUE_SETS_B0,Microsoft.ExecutePackageTask,FND_FLEX_VALUE_SETS_B0,,,,,,DataLakeHRISToBase_DataLakeHRISToBaseParent
671,Package\Parfallel Execution - I\FND_ID_FLEX_STRUCTURES_TL_B0,Microsoft.ExecutePackageTask,FND_ID_FLEX_STRUCTURES_TL_B0,,,,,,DataLakeHRISToBase_DataLakeHRISToBaseParent
672,Package\Parfallel Execution - I\HR_ALL_ORGANIZATION_UNITS_B0,Microsoft.ExecutePackageTask,HR_ALL_ORGANIZATION_UNITS_B0,,,,,,DataLakeHRISToBase_DataLakeHRISToBaseParent
673,Package\Parfallel Execution - I\HR_LOCATIONS_ALL_B0,Microsoft.ExecutePackageTask,HR_LOCATIONS_ALL_B0,,,,,,DataLakeHRISToBase_DataLakeHRISToBaseParent
674,Package\Parfallel Execution - I\PAY_GRADE_RULES_F_B0,Microsoft.ExecutePackageTask,PAY_GRADE_RULES_F_B0,,,,,,DataLakeHRISToBase_DataLakeHRISToBaseParent
675,Package\Parfallel Execution - I\PAY_PEOPLE_GROUPS_B0,Microsoft.ExecutePackageTask,PAY_PEOPLE_GROUPS_B0,,,,,,DataLakeHRISToBase_DataLakeHRISToBaseParent
676,Package\Parfallel Execution - I\PER_ASSIGNMENT_STATUS_TYPES_B0,Microsoft.ExecutePackageTask,PER_ASSIGNMENT_STATUS_TYPES_B0,,,,,,DataLakeHRISToBase_DataLakeHRISToBaseParent
677,Package\Parfallel Execution - I\PER_GRADES_B0,Microsoft.ExecutePackageTask,PER_GRADES_B0,,,,,,DataLakeHRISToBase_DataLakeHRISToBaseParent
678,Package\Parfallel Execution - I\PER_JOBS_B0,Microsoft.ExecutePackageTask,PER_JOBS_B0,,,,,,DataLakeHRISToBase_DataLakeHRISToBaseParent
679,Package\Parfallel Execution - I\PER_PAY_BASES_B0,Microsoft.ExecutePackageTask,PER_PAY_BASES_B0,,,,,,DataLakeHRISToBase_DataLakeHRISToBaseParent
680,Package\Parfallel Execution - I\PER_PERSON_ANALYSES_B0,Microsoft.ExecutePackageTask,PER_PERSON_ANALYSES_B0,,,,,,DataLakeHRISToBase_DataLakeHRISToBaseParent
